"post_city_country","send_country","post_city","post_country","post_type","post_title","send_country_iso","send_country_iso_num","post_country_iso","post_country_iso_num","send_lon","send_lat","post_city_lon","post_city_lat","full_geo_query","exact_post_lon","exact_post_lat"
"Rome, Italy","Czech Republic","Rome","Italy","Embassy / High Commission","Embassy","CZE",203,"ITA",380,15.472962,49.817492,12.4963655,41.9027835,"Czech Republic, Embassy, Rome, Italy",12.4681985,41.909643
"Rome, Italy","Switzerland","Rome","Italy","Embassy / High Commission","Embassy","CHE",756,"ITA",380,8.227512,46.818188,12.4963655,41.9027835,"Switzerland, Embassy, Rome, Italy",12.4851165,41.9267813
"Rome, Italy","United Kingdom","Rome","Italy","Embassy / High Commission","Embassy","GBR",826,"ITA",380,-3.435973,55.378051,12.4963655,41.9027835,"United Kingdom, Embassy, Rome, Italy",12.5012778,41.9089148
"Rome, Italy","Brazil","Rome","Italy","Consulate / Consulate-General","Consulate-General","BRA",76,"ITA",380,-51.92528,-14.235004,12.4963655,41.9027835,"Brazil, Consulate-General, Rome, Italy",12.4724142,41.8978981
"Rome, Italy","Mexico","Rome","Italy","Embassy / High Commission","Embassy","MEX",484,"ITA",380,-102.552784,23.634501,12.4963655,41.9027835,"Mexico, Embassy, Rome, Italy",12.5093241,41.913057
"Rome, Italy","Korea Republic of (South Korea)","Rome","Italy","Embassy / High Commission","Embassy","KOR",410,"ITA",380,127.766922,35.907757,12.4963655,41.9027835,"Korea Republic of (South Korea), Embassy, Rome, Italy",12.4856173,41.9277122
"Rome, Italy","Indonesia","Rome","Italy","Embassy / High Commission","Embassy","IDN",360,"ITA",380,113.921327,-0.789275,12.4963655,41.9027835,"Indonesia, Embassy, Rome, Italy",12.4934748,41.9104905
"Rome, Italy","Thailand","Rome","Italy","Embassy / High Commission","Embassy","THA",764,"ITA",380,100.992541,15.870032,12.4963655,41.9027835,"Thailand, Embassy, Rome, Italy",12.518342,41.921216
"Rome, Italy","Brazil","Rome","Italy","Permanent Mission","Mission to FAO","BRA",76,"ITA",380,-51.92528,-14.235004,12.4963655,41.9027835,"Brazil, Mission to FAO, Rome, Italy",12.4723994,41.8983596
"Rome, Italy","Italy","Rome","Italy","Permanent Mission","Mission to UN/FAO/IFAD","ITA",380,"ITA",380,12.56738,41.87194,12.4963655,41.9027835,"Italy, Mission to UN/FAO/IFAD, Rome, Italy",12.4963655,41.9027835
"Rome, Italy","Vietnam","Rome","Italy","Embassy / High Commission","Embassy","VNM",704,"ITA",380,108.277199,14.058324,12.4963655,41.9027835,"Vietnam, Embassy, Rome, Italy",12.4237744,41.8839588
"Rome, Italy","Switzerland","Rome","Italy","Permanent Mission","Mission to FAO/IFAD/WFP","CHE",756,"ITA",380,8.227512,46.818188,12.4963655,41.9027835,"Switzerland, Mission to FAO/IFAD/WFP, Rome, Italy",12.407481,41.8218014
"Rome, Italy","China","Rome","Italy","Embassy / High Commission","Embassy","CHN",156,"ITA",380,104.195397,35.86166,12.4963655,41.9027835,"China, Embassy, Rome, Italy",12.5116235,41.9093294
"Rome, Italy","Germany","Rome","Italy","Permanent Mission","Mission to FAO/Int'l Orgs","DEU",276,"ITA",380,10.451526,51.165691,12.4963655,41.9027835,"Germany, Mission to FAO/Int'l Orgs, Rome, Italy",12.4890559,41.8829989
"Rome, Italy","Sweden","Rome","Italy","Embassy / High Commission","Embassy","SWE",752,"ITA",380,18.643501,60.128161,12.4963655,41.9027835,"Sweden, Embassy, Rome, Italy",12.50414,41.9188722
"Rome, Italy","Korea Democratic People's Republic of (North Korea)","Rome","Italy","Embassy / High Commission","Embassy","PRK",408,"ITA",380,127.510093,40.339852,12.4963655,41.9027835,"Korea Democratic People's Republic of (North Korea), Embassy, Rome, Italy",12.4639735,41.8260872
"Rome, Italy","Norway","Rome","Italy","Embassy / High Commission","Embassy","NOR",578,"ITA",380,8.468946,60.472024,12.4963655,41.9027835,"Norway, Embassy, Rome, Italy",12.4847522,41.8832113
"Rome, Italy","Brazil","Rome","Italy","Embassy / High Commission","Embassy","BRA",76,"ITA",380,-51.92528,-14.235004,12.4963655,41.9027835,"Brazil, Embassy, Rome, Italy",12.4727458,41.8981378
"Rome, Italy","United States","Rome","Italy","Embassy / High Commission","Embassy","USA",840,"ITA",380,-95.712891,37.09024,12.4963655,41.9027835,"United States, Embassy, Rome, Italy",12.4907802,41.9065934
"Rome, Italy","Latvia","Rome","Italy","Embassy / High Commission","Embassy","LVA",428,"ITA",380,24.603189,56.879635,12.4963655,41.9027835,"Latvia, Embassy, Rome, Italy",12.493636,41.9187359
"Rome, Italy","Mexico","Rome","Italy","Permanent Mission","Mission to FAO/IFAD/WFP","MEX",484,"ITA",380,-102.552784,23.634501,12.4963655,41.9027835,"Mexico, Mission to FAO/IFAD/WFP, Rome, Italy",12.407481,41.8218014
"Rome, Italy","Sri Lanka","Rome","Italy","Embassy / High Commission","Embassy","LKA",144,"ITA",380,80.771797,7.873054,12.4963655,41.9027835,"Sri Lanka, Embassy, Rome, Italy",12.5016099,41.9221174
"Rome, Italy","Pakistan","Rome","Italy","Embassy / High Commission","Embassy","PAK",586,"ITA",380,69.345116,30.375321,12.4963655,41.9027835,"Pakistan, Embassy, Rome, Italy",12.4555951,41.9488115
"Rome, Italy","Greece","Rome","Italy","Embassy / High Commission","Embassy","GRC",300,"ITA",380,21.824312,39.074208,12.4963655,41.9027835,"Greece, Embassy, Rome, Italy",12.4907498,41.9191118
"Rome, Italy","Slovak Republic","Rome","Italy","Embassy / High Commission","Embassy","SVK",703,"ITA",380,19.699024,48.669026,12.4963655,41.9027835,"Slovak Republic, Embassy, Rome, Italy",12.4681985,41.909643
"Rome, Italy","Bangladesh","Rome","Italy","Embassy / High Commission","Embassy","BGD",50,"ITA",380,90.356331,23.684994,12.4963655,41.9027835,"Bangladesh, Embassy, Rome, Italy",12.4911527,41.9218122
"Rome, Italy","Argentina","Rome","Italy","Embassy / High Commission","Embassy","ARG",32,"ITA",380,-63.616672,-38.416097,12.4963655,41.9027835,"Argentina, Embassy, Rome, Italy",12.4972403,41.8987302
"Rome, Italy","Saudi Arabia","Rome","Italy","Embassy / High Commission","Embassy","SAU",682,"ITA",380,45.079162,23.885942,12.4963655,41.9027835,"Saudi Arabia, Embassy, Rome, Italy",12.4922825,41.9169544
"Rome, Italy","Poland","Rome","Italy","Permanent Mission","Mission to Int'l Orgs","POL",616,"ITA",380,19.145136,51.919438,12.4963655,41.9027835,"Poland, Mission to Int'l Orgs, Rome, Italy",12.4764844,41.9261332
"Rome, Italy","Israel","Rome","Italy","Embassy / High Commission","Embassy","ISR",376,"ITA",380,34.851612,31.046051,12.4963655,41.9027835,"Israel, Embassy, Rome, Italy",12.484481,41.9195284
"Rome, Italy","France","Rome","Italy","Permanent Mission","Mission to FAO","FRA",250,"ITA",380,2.213749,46.227638,12.4963655,41.9027835,"France, Mission to FAO, Rome, Italy",12.4865799,41.8812664
"Rome, Italy","Belgium","Rome","Italy","Embassy / High Commission","Embassy","BEL",56,"ITA",380,4.469936,50.503887,12.4963655,41.9027835,"Belgium, Embassy, Rome, Italy",12.4812792,41.9196618
"Rome, Italy","Slovenia","Rome","Italy","Embassy / High Commission","Embassy","SVN",705,"ITA",380,14.995463,46.151241,12.4963655,41.9027835,"Slovenia, Embassy, Rome, Italy",12.4977641,41.9186269
"Rome, Italy","Australia","Rome","Italy","Embassy / High Commission","Embassy & Mission to FAO","AUS",36,"ITA",380,133.775136,-25.274398,12.4963655,41.9027835,"Australia, Embassy & Mission to FAO, Rome, Italy",-77.0380351,38.9051606
"Rome, Italy","India","Rome","Italy","Embassy / High Commission","Embassy","IND",356,"ITA",380,78.96288,20.593684,12.4963655,41.9027835,"India, Embassy, Rome, Italy",12.4915195,41.9027482
"Rome, Italy","Norway","Rome","Italy","Permanent Mission","Mission to FAO/WFP/IFAD","NOR",578,"ITA",380,8.468946,60.472024,12.4963655,41.9027835,"Norway, Mission to FAO/WFP/IFAD, Rome, Italy",NA,NA
"Rome, Italy","Russian Federation","Rome","Italy","Embassy / High Commission","Embassy","RUS",643,"ITA",380,105.318756,61.52401,12.4963655,41.9027835,"Russian Federation, Embassy, Rome, Italy",12.5040401,41.9067737
"Rome, Italy","Germany","Rome","Italy","Embassy / High Commission","Embassy","DEU",276,"ITA",380,10.451526,51.165691,12.4963655,41.9027835,"Germany, Embassy, Rome, Italy",12.5032529,41.9051162
"Rome, Italy","Austria","Rome","Italy","Embassy / High Commission","Embassy","AUT",40,"ITA",380,14.550072,47.516231,12.4963655,41.9027835,"Austria, Embassy, Rome, Italy",12.4924996,41.9172898
"Rome, Italy","South Africa","Rome","Italy","Embassy / High Commission","Embassy","ZAF",710,"ITA",380,22.937506,-30.559482,12.4963655,41.9027835,"South Africa, Embassy, Rome, Italy",12.5020273,41.9183347
"Rome, Italy","Netherlands","Rome","Italy","Permanent Mission","Mission to FAO/WFP/IFAD","NLD",528,"ITA",380,5.291266,52.132633,12.4963655,41.9027835,"Netherlands, Mission to FAO/WFP/IFAD, Rome, Italy",12.407481,41.8218014
"Rome, Italy","Myanmar","Rome","Italy","Embassy / High Commission","Embassy","MMR",104,"ITA",380,95.955974,21.916221,12.4963655,41.9027835,"Myanmar, Embassy, Rome, Italy",12.4515197,41.9521758
"Rome, Italy","Portugal","Rome","Italy","Embassy / High Commission","Embassy","PRT",620,"ITA",380,-8.224454,39.399872,12.4963655,41.9027835,"Portugal, Embassy, Rome, Italy",12.4940166,41.9202196
"Rome, Italy","Netherlands","Rome","Italy","Embassy / High Commission","Embassy","NLD",528,"ITA",380,5.291266,52.132633,12.4963655,41.9027835,"Netherlands, Embassy, Rome, Italy",12.4851084,41.9195239
"Rome, Italy","Hungary","Rome","Italy","Embassy / High Commission","Embassy","HUN",348,"ITA",380,19.5033041,47.162494,12.4963655,41.9027835,"Hungary, Embassy, Rome, Italy",12.5052363,41.9106501
"Rome, Italy","Spain","Rome","Italy","Embassy / High Commission","Embassy","ESP",724,"ITA",380,-3.74922,40.463667,12.4963655,41.9027835,"Spain, Embassy, Rome, Italy",12.4754778,41.9045376
"Rome, Italy","Denmark","Rome","Italy","Embassy / High Commission","Embassy","DNK",208,"ITA",380,9.501785,56.26392,12.4963655,41.9027835,"Denmark, Embassy, Rome, Italy",12.478036,41.9223779
"Rome, Italy","Taiwan*","Rome","Italy","Other","Representative Office","TWN",158,"ITA",380,120.960515,23.69781,12.4963655,41.9027835,"Taiwan*, Representative Office, Rome, Italy",12.4950539,41.9212538
"Rome, Italy","Malaysia","Rome","Italy","Embassy / High Commission","Embassy","MYS",458,"ITA",380,101.975766,4.210484,12.4963655,41.9027835,"Malaysia, Embassy, Rome, Italy",12.5120759,41.917035
"Rome, Italy","Japan","Rome","Italy","Embassy / High Commission","Embassy","JPN",392,"ITA",380,138.252924,36.204824,12.4963655,41.9027835,"Japan, Embassy, Rome, Italy",12.4949077,41.9081423
"Rome, Italy","Mongolia","Rome","Italy","Embassy / High Commission","Embassy","MNG",496,"ITA",380,103.846656,46.862496,12.4963655,41.9027835,"Mongolia, Embassy, Rome, Italy",12.4954536,41.9206855
"Rome, Italy","Canada","Rome","Italy","Embassy / High Commission","Embassy","CAN",124,"ITA",380,-106.346771,56.130366,12.4963655,41.9027835,"Canada, Embassy, Rome, Italy",12.5011795,41.9223086
"Rome, Italy","Argentina","Rome","Italy","Consulate / Consulate-General","Consulate-General","ARG",32,"ITA",380,-63.616672,-38.416097,12.4963655,41.9027835,"Argentina, Consulate-General, Rome, Italy",12.4972403,41.8987302
"Rome, Italy","Philippines","Rome","Italy","Embassy / High Commission","Embassy","PHL",608,"ITA",380,121.774017,12.879721,12.4963655,41.9027835,"Philippines, Embassy, Rome, Italy",12.4439335,41.9127234
"Rome, Italy","Argentina","Rome","Italy","Permanent Mission","Mission to FAO","ARG",32,"ITA",380,-63.616672,-38.416097,12.4963655,41.9027835,"Argentina, Mission to FAO, Rome, Italy",12.4972268,41.8987345
"Rome, Italy","Russian Federation","Rome","Italy","Permanent Mission","Mission to FAO","RUS",643,"ITA",380,105.318756,61.52401,12.4963655,41.9027835,"Russian Federation, Mission to FAO, Rome, Italy",12.5031468,41.9031454
"Rome, Italy","Spain","Rome","Italy","Consulate / Consulate-General","Consulate-General","ESP",724,"ITA",380,-3.74922,40.463667,12.4963655,41.9027835,"Spain, Consulate-General, Rome, Italy",12.4754778,41.9045376
"Rome, Italy","Estonia","Rome","Italy","Embassy / High Commission","Embassy & Mission to FAO","EST",233,"ITA",380,25.0136071,58.595272,12.4963655,41.9027835,"Estonia, Embassy & Mission to FAO, Rome, Italy",24.7516464,59.4304946
"Rome, Italy","New Zealand","Rome","Italy","Embassy / High Commission","Embassy & Mission to FAO/WFP","NZL",554,"ITA",380,174.885971,-40.900557,12.4963655,41.9027835,"New Zealand, Embassy & Mission to FAO/WFP, Rome, Italy",-77.0642265,38.9189575
"Rome, Italy","Iceland","Rome","Italy","Permanent Mission","Mission to FAO/Int'l Orgs","ISL",352,"ITA",380,-19.020835,64.963051,12.4963655,41.9027835,"Iceland, Mission to FAO/Int'l Orgs, Rome, Italy",12.4963655,41.9027835
"Rosario, Argentina","Spain","Rosario","Argentina","Consulate / Consulate-General","Consulate-General","ESP",724,"ARG",32,-3.74922,40.463667,-60.6930416,-32.9587022,"Spain, Consulate-General, Rosario, Argentina",-3.6926273,40.4282369
"Rosario, Argentina","Italy","Rosario","Argentina","Consulate / Consulate-General","Consulate-General","ITA",380,"ARG",32,12.56738,41.87194,-60.6930416,-32.9587022,"Italy, Consulate-General, Rosario, Argentina",-60.6552675,-32.9534357
"Rosario, Argentina","Chile","Rosario","Argentina","Consulate / Consulate-General","Consulate-General","CHL",152,"ARG",32,-71.542969,-35.675147,-60.6930416,-32.9587022,"Chile, Consulate-General, Rosario, Argentina",-60.6552675,-32.9534357
"Roseau, Dominica","Brazil","Roseau","Dominica","Embassy / High Commission","Embassy","BRA",76,"DMA",212,-51.92528,-14.235004,-61.3793554,15.3091676,"Brazil, Embassy, Roseau, Dominica",-61.384443,15.294498
"Roseau, Dominica","China","Roseau","Dominica","Embassy / High Commission","Embassy","CHN",156,"DMA",212,104.195397,35.86166,-61.3793554,15.3091676,"China, Embassy, Roseau, Dominica",-61.3902497,15.3244403
"Rostov-na-Donu, Russian Federation","Hungary","Rostov-na-Donu","Russian Federation","Other","Representative Office","HUN",348,"RUS",643,19.5033041,47.162494,39.701505,47.2357137,"Hungary, Representative Office, Rostov-na-Donu, Russian Federation",39.701505,47.2357137
"Rotterdam, Netherlands","Turkey","Rotterdam","Netherlands","Consulate / Consulate-General","Consulate-General","TUR",792,"NLD",528,35.243322,38.963745,4.4777326,51.9244201,"Turkey, Consulate-General, Rotterdam, Netherlands",4.4795882,51.9172065
"Rotterdam, Netherlands","Brazil","Rotterdam","Netherlands","Consulate / Consulate-General","Consulate-General","BRA",76,"NLD",528,-51.92528,-14.235004,4.4777326,51.9244201,"Brazil, Consulate-General, Rotterdam, Netherlands",4.469152,51.9233355
"Ruse, Bulgaria","Russian Federation","Ruse","Bulgaria","Consulate / Consulate-General","Consulate-General","RUS",643,"BGR",100,105.318756,61.52401,25.9656554,43.8355713,"Russian Federation, Consulate-General, Ruse, Bulgaria",25.9646081,43.8519573
"Sa Kaeo, Thailand","Cambodia","Sa Kaeo","Thailand","Consulate / Consulate-General","Consulate-General","KHM",116,"THA",764,104.990963,12.565679,102.0660435,13.8221849,"Cambodia, Consulate-General, Sa Kaeo, Thailand",102.5376553,13.6672913
"Saarbrucken, Germany","France","Saarbrucken","Germany","Consulate / Consulate-General","Consulate-General","FRA",250,"DEU",276,2.213749,46.227638,6.9969327,49.2401572,"France, Consulate-General, Saarbrucken, Germany",6.9860604,49.2322641
"Sacramento, United States","Mexico","Sacramento","United States","Consulate / Consulate-General","Consulate-General","MEX",484,"USA",840,-102.552784,23.634501,-121.4943996,38.5815719,"Mexico, Consulate-General, Sacramento, United States",-121.5120365,38.6483593
"Saint Paul, United States","Mexico","Saint Paul","United States","Consulate / Consulate-General","Consulate","MEX",484,"USA",840,-102.552784,23.634501,-93.0899578,44.9537029,"Mexico, Consulate, Saint Paul, United States",-93.0673144,44.9613703
"Saint-Georges, French Guiana","Brazil","Saint-Georges","French Guiana","Consulate / Consulate-General","Consulate-General","BRA",76,"GUF",254,-51.92528,-14.235004,-51.807382,3.8925718,"Brazil, Consulate-General, Saint-Georges, French Guiana",NA,NA
"Saipan, United States","Japan","Saipan","United States","Other","Consular Office","JPN",392,"USA",840,138.252924,36.204824,145.7176095,15.2020507,"Japan, Consular Office, Saipan, United States",-77.0562043,38.915611
"Salt Lake City, United States","Mexico","Salt Lake City","United States","Consulate / Consulate-General","Consulate","MEX",484,"USA",840,-102.552784,23.634501,-111.8910474,40.7607793,"Mexico, Consulate, Salt Lake City, United States",-111.885856,40.75488
"Salta, Argentina","Chile","Salta","Argentina","Consulate / Consulate-General","Consulate-General","CHL",152,"ARG",32,-71.542969,-35.675147,-65.4231976,-24.7821269,"Chile, Consulate-General, Salta, Argentina",-65.4154538,-24.7847384
"Salto do Guaira, Paraguay","Brazil","Salto do Guaira","Paraguay","Consulate / Consulate-General","Consulate","BRA",76,"PRY",600,-51.92528,-14.235004,-54.3139277,-24.0631854,"Brazil, Consulate, Salto do Guaira, Paraguay",-54.2959706,-24.0689609
"Salto, Uruguay","Argentina","Salto","Uruguay","Consulate / Consulate-General","Consulate","ARG",32,"URY",858,-63.616672,-38.416097,-57.9612455,-31.388028,"Argentina, Consulate, Salto, Uruguay",-57.9612455,-31.388028
"Salvador, Brazil","Argentina","Salvador","Brazil","Consulate / Consulate-General","Consulate","ARG",32,"BRA",76,-63.616672,-38.416097,-38.5016301,-12.977749,"Argentina, Consulate, Salvador, Brazil",-38.5209249,-13.0027586
"Salvador, Brazil","Spain","Salvador","Brazil","Consulate / Consulate-General","Consulate-General","ESP",724,"BRA",76,-3.74922,40.463667,-38.5016301,-12.977749,"Spain, Consulate-General, Salvador, Brazil",-38.5312512,-13.0097206
"Salvador, Brazil","Portugal","Salvador","Brazil","Consulate / Consulate-General","Consulate-General","PRT",620,"BRA",76,-8.224454,39.399872,-38.5016301,-12.977749,"Portugal, Consulate-General, Salvador, Brazil",-38.4536092,-12.9838752
"Salzburg, Austria","Russian Federation","Salzburg","Austria","Consulate / Consulate-General","Consulate-General","RUS",643,"AUT",40,105.318756,61.52401,13.05501,47.80949,"Russian Federation, Consulate-General, Salzburg, Austria",13.0559509,47.7986469
"Salzburg, Austria","Turkey","Salzburg","Austria","Consulate / Consulate-General","Consulate-General","TUR",792,"AUT",40,35.243322,38.963745,13.05501,47.80949,"Turkey, Consulate-General, Salzburg, Austria",13.0336259,47.8089929
"San Antonio, United States","Mexico","San Antonio","United States","Consulate / Consulate-General","Consulate-General","MEX",484,"USA",840,-102.552784,23.634501,-98.4936282,29.4241219,"Mexico, Consulate-General, San Antonio, United States",-98.4906881,29.422295
"San Bernardino, United States","Mexico","San Bernardino","United States","Consulate / Consulate-General","Consulate","MEX",484,"USA",840,-102.552784,23.634501,-117.2897652,34.1083449,"Mexico, Consulate, San Bernardino, United States",-117.2916055,34.1041294
"San Diego, United States","Canada","San Diego","United States","Consulate / Consulate-General","Consulate","CAN",124,"USA",840,-106.346771,56.130366,-117.1610838,32.715738,"Canada, Consulate, San Diego, United States",-117.1669629,32.7162428
"San Diego, United States","Mexico","San Diego","United States","Consulate / Consulate-General","Consulate-General","MEX",484,"USA",840,-102.552784,23.634501,-117.1610838,32.715738,"Mexico, Consulate-General, San Diego, United States",-117.1680251,32.7216334
"San Francisco, United States","Italy","San Francisco","United States","Consulate / Consulate-General","Consulate-General","ITA",380,"USA",840,12.56738,41.87194,-122.4194155,37.7749295,"Italy, Consulate-General, San Francisco, United States",-122.4330328,37.7943196
"San Francisco, United States","Germany","San Francisco","United States","Consulate / Consulate-General","Consulate-General","DEU",276,"USA",840,10.451526,51.165691,-122.4194155,37.7749295,"Germany, Consulate-General, San Francisco, United States",-122.4271492,37.7937096
"San Francisco, United States","Philippines","San Francisco","United States","Consulate / Consulate-General","Consulate-General","PHL",608,"USA",840,121.774017,12.879721,-122.4194155,37.7749295,"Philippines, Consulate-General, San Francisco, United States",-122.4080088,37.7892052
"San Francisco, United States","Taiwan*","San Francisco","United States","Other","Economic & Cultural Office","TWN",158,"USA",840,120.960515,23.69781,-122.4194155,37.7749295,"Taiwan*, Economic & Cultural Office, San Francisco, United States",-73.9801715,40.7533992
"San Francisco, United States","France","San Francisco","United States","Consulate / Consulate-General","Consulate-General","FRA",250,"USA",840,2.213749,46.227638,-122.4194155,37.7749295,"France, Consulate-General, San Francisco, United States",-122.4033442,37.7886378
"San Francisco, United States","Japan","San Francisco","United States","Consulate / Consulate-General","Consulate-General","JPN",392,"USA",840,138.252924,36.204824,-122.4194155,37.7749295,"Japan, Consulate-General, San Francisco, United States",-122.4004571,37.7938437
"San Francisco, United States","China","San Francisco","United States","Consulate / Consulate-General","Consulate-General","CHN",156,"USA",840,104.195397,35.86166,-122.4194155,37.7749295,"China, Consulate-General, San Francisco, United States",-122.427699,37.784648
"San Francisco, United States","United Kingdom","San Francisco","United States","Consulate / Consulate-General","Consulate-General","GBR",826,"USA",840,-3.435973,55.378051,-122.4194155,37.7749295,"United Kingdom, Consulate-General, San Francisco, United States",-122.4012663,37.7904356
"San Francisco, United States","Israel","San Francisco","United States","Consulate / Consulate-General","Consulate-General","ISR",376,"USA",840,34.851612,31.046051,-122.4194155,37.7749295,"Israel, Consulate-General, San Francisco, United States",-122.4025201,37.7935023
"San Francisco, United States","Mexico","San Francisco","United States","Consulate / Consulate-General","Consulate-General","MEX",484,"USA",840,-102.552784,23.634501,-122.4194155,37.7749295,"Mexico, Consulate-General, San Francisco, United States",-122.395622,37.786749
"San Francisco, United States","Brazil","San Francisco","United States","Consulate / Consulate-General","Consulate-General","BRA",76,"USA",840,-51.92528,-14.235004,-122.4194155,37.7749295,"Brazil, Consulate-General, San Francisco, United States",-122.402473,37.792371
"San Francisco, United States","Netherlands","San Francisco","United States","Consulate / Consulate-General","Consulate-General","NLD",528,"USA",840,5.291266,52.132633,-122.4194155,37.7749295,"Netherlands, Consulate-General, San Francisco, United States",-122.403431,37.7892086
"San Francisco, United States","Greece","San Francisco","United States","Consulate / Consulate-General","Consulate-General","GRC",300,"USA",840,21.824312,39.074208,-122.4194155,37.7749295,"Greece, Consulate-General, San Francisco, United States",-122.4270029,37.7959203
"San Francisco, United States","Singapore","San Francisco","United States","Consulate / Consulate-General","Consulate-General","SGP",702,"USA",840,103.819836,1.352083,-122.4194155,37.7749295,"Singapore, Consulate-General, San Francisco, United States",-122.4007514,37.7893413
"San Francisco, United States","India","San Francisco","United States","Consulate / Consulate-General","Consulate-General","IND",356,"USA",840,78.96288,20.593684,-122.4194155,37.7749295,"India, Consulate-General, San Francisco, United States",-122.4585083,37.7805259
"San Francisco, United States","Luxembourg","San Francisco","United States","Consulate / Consulate-General","Consulate-General","LUX",442,"USA",840,6.129583,49.815273,-122.4194155,37.7749295,"Luxembourg, Consulate-General, San Francisco, United States",-122.4012663,37.7904356
"San Francisco, United States","Indonesia","San Francisco","United States","Consulate / Consulate-General","Consulate-General","IDN",360,"USA",840,113.921327,-0.789275,-122.4194155,37.7749295,"Indonesia, Consulate-General, San Francisco, United States",-122.4165651,37.8045216
"San Francisco, United States","Chile","San Francisco","United States","Consulate / Consulate-General","Consulate-General","CHL",152,"USA",840,-71.542969,-35.675147,-122.4194155,37.7749295,"Chile, Consulate-General, San Francisco, United States",-122.4076198,37.7851249
"San Francisco, United States","Switzerland","San Francisco","United States","Consulate / Consulate-General","Consulate-General","CHE",756,"USA",840,8.227512,46.818188,-122.4194155,37.7749295,"Switzerland, Consulate-General, San Francisco, United States",-122.3981728,37.8021786
"San Francisco, United States","Mongolia","San Francisco","United States","Consulate / Consulate-General","Consulate-General","MNG",496,"USA",840,103.846656,46.862496,-122.4194155,37.7749295,"Mongolia, Consulate-General, San Francisco, United States",-122.402175,37.7927806
"San Francisco, United States","Korea Republic of (South Korea)","San Francisco","United States","Consulate / Consulate-General","Consulate-General","KOR",410,"USA",840,127.766922,35.907757,-122.4194155,37.7749295,"Korea Republic of (South Korea), Consulate-General, San Francisco, United States",-122.4506575,37.7888498
"San Francisco, United States","Canada","San Francisco","United States","Consulate / Consulate-General","Consulate-General","CAN",124,"USA",840,-106.346771,56.130366,-122.4194155,37.7749295,"Canada, Consulate-General, San Francisco, United States",-122.40422,37.792921
"San Francisco, United States","Vietnam","San Francisco","United States","Consulate / Consulate-General","Consulate-General","VNM",704,"USA",840,108.277199,14.058324,-122.4194155,37.7749295,"Vietnam, Consulate-General, San Francisco, United States",-122.4230291,37.7905449
"San Francisco, United States","Norway","San Francisco","United States","Consulate / Consulate-General","Consulate-General","NOR",578,"USA",840,8.468946,60.472024,-122.4194155,37.7749295,"Norway, Consulate-General, San Francisco, United States",-122.4003555,37.7895628
"San Francisco, United States","Portugal","San Francisco","United States","Consulate / Consulate-General","Consulate-General","PRT",620,"USA",840,-8.224454,39.399872,-122.4194155,37.7749295,"Portugal, Consulate-General, San Francisco, United States",-122.4471277,37.7901351
"San Francisco, United States","Ireland","San Francisco","United States","Consulate / Consulate-General","Consulate-General","IRL",372,"USA",840,-7.6920536,53.1423672,-122.4194155,37.7749295,"Ireland, Consulate-General, San Francisco, United States",-122.3989915,37.7926239
"San Francisco, United States","Australia","San Francisco","United States","Consulate / Consulate-General","Consulate-General (Austrade)","AUS",36,"USA",840,133.775136,-25.274398,-122.4194155,37.7749295,"Australia, Consulate-General (Austrade), San Francisco, United States",-122.4003873,37.7895861
"San Francisco, United States","Spain","San Francisco","United States","Consulate / Consulate-General","Consulate-General","ESP",724,"USA",840,-3.74922,40.463667,-122.4194155,37.7749295,"Spain, Consulate-General, San Francisco, United States",-122.4235739,37.7870598
"San Jose, Costa Rica","Mexico","San Jose","Costa Rica","Consulate / Consulate-General","Consulate-General","MEX",484,"CRI",188,-102.552784,23.634501,-84.0907246,9.9280694,"Mexico, Consulate-General, San Jose, Costa Rica",-84.0722148,9.9363278
"San Jose, Costa Rica","Canada","San Jose","Costa Rica","Embassy / High Commission","Embassy","CAN",124,"CRI",188,-106.346771,56.130366,-84.0907246,9.9280694,"Canada, Embassy, San Jose, Costa Rica",-84.1026109,9.930591
"San Jose, Costa Rica","Chile","San Jose","Costa Rica","Embassy / High Commission","Embassy","CHL",152,"CRI",188,-71.542969,-35.675147,-84.0907246,9.9280694,"Chile, Embassy, San Jose, Costa Rica",-84.0603706,9.9294682
"San Jose, Costa Rica","United Kingdom","San Jose","Costa Rica","Embassy / High Commission","Embassy","GBR",826,"CRI",188,-3.435973,55.378051,-84.0907246,9.9280694,"United Kingdom, Embassy, San Jose, Costa Rica",-84.0964781,9.9359501
"San Jose, Costa Rica","Switzerland","San Jose","Costa Rica","Embassy / High Commission","Embassy","CHE",756,"CRI",188,8.227512,46.818188,-84.0907246,9.9280694,"Switzerland, Embassy, San Jose, Costa Rica",-84.0963829,9.9362212
"San Jose, Costa Rica","Israel","San Jose","Costa Rica","Embassy / High Commission","Embassy","ISR",376,"CRI",188,34.851612,31.046051,-84.0907246,9.9280694,"Israel, Embassy, San Jose, Costa Rica",-84.0963748,9.9358619
"San Jose, Costa Rica","Argentina","San Jose","Costa Rica","Embassy / High Commission","Embassy","ARG",32,"CRI",188,-63.616672,-38.416097,-84.0907246,9.9280694,"Argentina, Embassy, San Jose, Costa Rica",-84.0453002,9.9243056
"San Jose, Costa Rica","United States","San Jose","Costa Rica","Embassy / High Commission","Embassy","USA",840,"CRI",188,-95.712891,37.09024,-84.0907246,9.9280694,"United States, Embassy, San Jose, Costa Rica",-84.1241732,9.9426465
